output	output_page	panel	atom_id	source_role	source	source_page_1based	source_sha256	source_crop_top	destination_pt	embedding_method
TNBC_vs_LUAD_comparison_atlas.pdf	38	SupplementaryFigure2C	SupplementaryFigure2C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.255,0.355,0.56	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	38	SupplementaryFigure2C	SupplementaryFigure2C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2C_TCGA_TRActivity_TNBC150_NonTNBC155_PearsonCor.pdf	1	7259fa948317ac90d0304d3cccab3609caa7cc08ee8c8bb4ee99a54c80ad2844	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	39	SupplementaryFigure2D	SupplementaryFigure2D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.41,0.25,0.7,0.56	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	39	SupplementaryFigure2D	SupplementaryFigure2D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2D_PDX_TRActivity_TNBC150_NonTNBC155_PearsonCor.pdf	1	9b9f10e877b82629ae9d8421ce8519df60ed3cd34e6bdd56eeb0d00a420437a6	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	40	SupplementaryFigure2E	SupplementaryFigure2E	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.7,0.25,0.995,0.56	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	40	SupplementaryFigure2E	SupplementaryFigure2E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2E_Cell_Lines_TRActivity_TNBC150_NonTNBC155_PearsonCor.pdf	1	4ccc3cf24c6a72f3ace010f428fc10494b0709fe31d695d0dffd8cb0de574727	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	41	SupplementaryFigure2F	SupplementaryFigure2F	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.595,0.995,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	41	SupplementaryFigure2F	SupplementaryFigure2F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_CellLines_Basal157TRs.pdf	1	3e4a69a3ccef0b8d3e7dba1f95174893b8f6c101724bb87b0b1d996777327c6d	0,0,1,1	406.000,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	41	SupplementaryFigure2F	SupplementaryFigure2F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_METABRIC_Basal123TRs.pdf	1	627cf897e4121504a020794304863cba17f0d757f9ac2fc51fff07c410b1c7e8	0,0,1,1	497.500,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	41	SupplementaryFigure2F	SupplementaryFigure2F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_PDX_Basal157TRs.pdf	1	3b0adda5d3d9ea19fb29ab4892d26c2212b07094fa643e1ba03b4d687e7bcc5e	0,0,1,1	589.000,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	41	SupplementaryFigure2F	SupplementaryFigure2F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_TCGA_Basal157TRs.pdf	1	bb96521b962e702ddd00c103ddffeb99a8183089d5888f5f1bd93460b6e9ae79	0,0,1,1	680.500,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	42	SupplementaryFigure2A_secondary_GSE81089	SupplementaryFigure2A_secondary_GSE81089	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.355,0.2517	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	42	SupplementaryFigure2A_secondary_GSE81089	SupplementaryFigure2A_secondary_GSE81089	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/secondary_validation/GSE81089/results/visuals/Figure1/SupplementaryFigure2A_METABRIC_log2FC_Viper.pdf	1	8522fd28e573e5df4aee0b40b33b19ec8fbcf7769bd17dba2c35265f630146e9	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	43	SupplementaryFigure2B_secondary_GSE81089	SupplementaryFigure2B_secondary_GSE81089	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.345,0.005,0.995,0.245	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	43	SupplementaryFigure2B_secondary_GSE81089	SupplementaryFigure2B_secondary_GSE81089	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/secondary_validation/GSE81089/results/visuals/Figure1/SupplementaryFigure2B_VennDiagram_NonTNBC_TCGA_METABRIC.pdf	1	5976b44e21a49cc19f9ddbe7f91e50fe5619ee551eda7de339f8f1c96da99038	0,0,1,1	406.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	43	SupplementaryFigure2B_secondary_GSE81089	SupplementaryFigure2B_secondary_GSE81089	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/secondary_validation/GSE81089/results/visuals/Figure1/SupplementaryFigure2B_VennDiagram_TNBC_TCGA_METABRIC.pdf	1	3864ca9af2f8b700cf0ebbc7db11eefa4388657864bc75ce15c91653e64b1fd0	0,0,1,1	589.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	44	SupplementaryFigure3A	SupplementaryFigure3A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.326,0.185	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	44	SupplementaryFigure3A	SupplementaryFigure3A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3A_TCGA_Number_Of_Called_Peaks.pdf	1	8ee91322d06ba8883fb1d00ca157975a4e13cbc59f49f547658ad4f4f70c3cc0	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	45	SupplementaryFigure3B	SupplementaryFigure3B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.33,0.005,0.643,0.185	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	45	SupplementaryFigure3B	SupplementaryFigure3B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3B_PDX_Number_Of_Called_Peaks.pdf	1	d94e5165d6d604744b52aaae81064aad25d9f61eaaf98bac5c6fed2d5819da5d	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	46	SupplementaryFigure3C	SupplementaryFigure3C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.665,0.005,0.995,0.185	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	46	SupplementaryFigure3C	SupplementaryFigure3C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3C_CellLines_Number_Of_Called_Peaks.pdf	1	e346bb6de33187cde06da475319d4c11b513b6fb51127f12bfd5dda44591974d	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	47	SupplementaryFigure3D	SupplementaryFigure3D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.185,0.33,0.472	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	47	SupplementaryFigure3D	SupplementaryFigure3D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3D_TCGA_peak_saturation.pdf	1	716a29e5214eb04e16c4d9f8d08b5a7ec43a674070b5cdd54612ff0687715d41	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	48	SupplementaryFigure3E	SupplementaryFigure3E	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.33,0.185,0.64,0.472	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	48	SupplementaryFigure3E	SupplementaryFigure3E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3E_PDX_peak_saturation.pdf	1	66a07eb50cab1514754eef3527963c447130f34ab420179c5dbf4175f1487aba	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	49	SupplementaryFigure3F	SupplementaryFigure3F	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.68,0.2,0.995,0.472	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	49	SupplementaryFigure3F	SupplementaryFigure3F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3F_CellLines_peak_saturation.pdf	1	035792ce096dba29221332dd185610f2de05aa47788dba0c15625c6870cc778e	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	50	SupplementaryFigure3G	SupplementaryFigure3G	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.472,0.335,0.745	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	50	SupplementaryFigure3G	SupplementaryFigure3G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3G_TCGA_Pearson_Correlation_Signal_ConsensusPeakSet.pdf	1	8e0df9901fe8882b462bb9a631396d26e68ba27c8e47bf2506bd80bbffd712c1	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	51	SupplementaryFigure3H	SupplementaryFigure3H	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.33,0.472,0.64,0.745	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	51	SupplementaryFigure3H	SupplementaryFigure3H	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3H_PDX_Pearson_Correlation_Signal_ConsensusPeakSet.pdf	1	a170a440ce39ec1b7625e88dbccbdbe6a2be3ed57a1d0428c537ddad51d1144a	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	52	SupplementaryFigure3I	SupplementaryFigure3I	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.648,0.472,0.995,0.745	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	52	SupplementaryFigure3I	SupplementaryFigure3I	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3I_CellLines_Pearson_Correlation_Signal_ConsensusPeakSet.pdf	1	403ef90d90a2958794ef66416486ae297efeebf05762798da880b52bb7ce7a02	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	53	SupplementaryFigure3J	SupplementaryFigure3J	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.745,0.337,0.965	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	53	SupplementaryFigure3J	SupplementaryFigure3J	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3J_TCGA_GenomicAnnotation.pdf	1	f50240503bd5e5d07b740c94b9cecc117f096ce82abd0649cb09b91d4d89dd98	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	54	SupplementaryFigure3K	SupplementaryFigure3K	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.335,0.745,0.646,0.965	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	54	SupplementaryFigure3K	SupplementaryFigure3K	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3K_PDX_GenomicAnnotation.pdf	1	1da94042a85945b732156fbba6c72e7c793948d78b23d859c4af18b79c65a0fa	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	55	SupplementaryFigure3L	SupplementaryFigure3L	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	5	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.645,0.745,0.995,0.965	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	55	SupplementaryFigure3L	SupplementaryFigure3L	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-supp3-port/run-v2/results/panels/SupplementaryFigure3L_CellLines_GenomicAnnotation.pdf	1	ec2c0a7116d5061554099779fd0f64d44c5bca7f8d467bedba8852ee6108cf30	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	56	SupplementaryFigure4A	SupplementaryFigure4A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	7	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.995,0.15	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	57	SupplementaryFigure4B	SupplementaryFigure4B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	7	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.145,0.44,0.33	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	57	SupplementaryFigure4B	SupplementaryFigure4B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/SupplementaryFigure4B_NES_Average_Across_CellLines_PDX_TCGA.pdf	1	353a20a28947e7c8214c10ccd3cdbd1f81a32c18f85aa16f4f50e60ec029055a	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	58	SupplementaryFigure4C	SupplementaryFigure4C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	7	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.325,0.44,0.5	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	58	SupplementaryFigure4C	SupplementaryFigure4C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/JASPAR_vs_CISBP_HC-TRs_VennDiagram.pdf	1	9b0b602004f1a947bdc1835517789073fd00dae3c2a2554afa1b931ab2e849b1	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	59	SupplementaryFigure4D	SupplementaryFigure4D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	7	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.455,0.145,0.995,0.51	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	59	SupplementaryFigure4D	SupplementaryFigure4D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_All_MKi67_Correlation_HC-TR_Heatmap.pdf	1	774fc359be996cfcfed427cdc118e16c1d4c123911834095c9abb9e099ddef3b	0,0,1,1	406.000,430.667,179.000,117.333	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	59	SupplementaryFigure4D	SupplementaryFigure4D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_CellLines_MKi67_Correlation_HC-TR.pdf	1	74e0aa177fe4b092834e77c0a1bc88383b2e066e000c5f62f7632e53976c1054	0,0,1,1	589.000,430.667,179.000,117.333	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	59	SupplementaryFigure4D	SupplementaryFigure4D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_GSE41271_MKi67_Correlation_HC-TR.pdf	1	9e6e7db5d3a593c589e4c7e6e09a35bec5c1cc6947813647c07e0b8fb1071f22	0,0,1,1	406.000,309.333,179.000,117.333	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	59	SupplementaryFigure4D	SupplementaryFigure4D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_PDX_MKi67_Correlation_HC-TR.pdf	1	fb6fa1cad5d778ca6bec26990a4267459e35951411eb6982a1de7c7af1fa3e27	0,0,1,1	589.000,309.333,179.000,117.333	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	59	SupplementaryFigure4D	SupplementaryFigure4D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_TCGA_MKi67_Correlation_HC-TR.pdf	1	80a0f652adf3e015ecac1cf54cce9cae527892c204aa0466b13ebcc370e86497	0,0,1,1	406.000,188.000,179.000,117.333	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	60	SupplementaryFigure5A	SupplementaryFigure5A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	9	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.995,0.285	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	60	SupplementaryFigure5A	SupplementaryFigure5A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure5A_Skewness_PDX_CellLines.pdf	1	d6bb397a24ae478b852cdfa6526baeca14afcccb6e65be18c186f6f206e8d1cc	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	61	SupplementaryFigure5B	SupplementaryFigure5B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	9	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.33,0.995,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
